"","island","site","GenSp","final_name"
"1792","HawaiiIsland","HawaiiIsland_01","Scaptomyza adunca","Scaptomyza adunca"
"1793","HawaiiIsland","HawaiiIsland_01","Scaptomyza adunca","Scaptomyza adunca"
"1794","HawaiiIsland","HawaiiIsland_01","Scaptomyza adunca","Scaptomyza adunca"
"1795","HawaiiIsland","HawaiiIsland_01","Scaptomyza adunca","Scaptomyza adunca"
"1796","HawaiiIsland","HawaiiIsland_01","Scaptomyza adunca","Scaptomyza adunca"
"1797","HawaiiIsland","HawaiiIsland_01","Scaptomyza adunca","Scaptomyza adunca"
"1798","HawaiiIsland","HawaiiIsland_01","Scaptomyza adunca","Scaptomyza adunca"
"1799","HawaiiIsland","HawaiiIsland_01","Scaptomyza adunca","Scaptomyza adunca"
"1800","HawaiiIsland","HawaiiIsland_01","Scaptomyza adunca","Scaptomyza adunca"
"1801","HawaiiIsland","HawaiiIsland_01","Scaptomyza adunca","Scaptomyza adunca"
"1802","HawaiiIsland","HawaiiIsland_01","Scaptomyza adunca","Scaptomyza adunca"
"1803","HawaiiIsland","HawaiiIsland_01","Scaptomyza adunca","Scaptomyza adunca"
"1804","HawaiiIsland","HawaiiIsland_01","Scaptomyza adunca","Scaptomyza adunca"
"1805","HawaiiIsland","HawaiiIsland_01","Scaptomyza adunca","Scaptomyza adunca"
"1806","HawaiiIsland","HawaiiIsland_01","Scaptomyza adunca","Scaptomyza adunca"
"1807","HawaiiIsland","HawaiiIsland_01","Anurophorus lohi","Anurophorus lohi"
"1808","HawaiiIsland","HawaiiIsland_01","Anurophorus lohi","Anurophorus lohi"
"1809","HawaiiIsland","HawaiiIsland_01","Myllaena pacifica","Myllaena pacifica"
"1810","HawaiiIsland","HawaiiIsland_01","Drosophila perkinsi","Drosophila perkinsi"
"1811","HawaiiIsland","HawaiiIsland_01","Drosophila perkinsi","Drosophila perkinsi"
"1812","HawaiiIsland","HawaiiIsland_01","Drosophila perkinsi","Drosophila perkinsi"
"1813","HawaiiIsland","HawaiiIsland_01","Drosophila perkinsi","Drosophila perkinsi"
"1814","HawaiiIsland","HawaiiIsland_01","Paratrechina bourbonica","Paratrechina bourbonica"
"1815","HawaiiIsland","HawaiiIsland_01","Paratrechina bourbonica","Paratrechina bourbonica"
"1816","HawaiiIsland","HawaiiIsland_01","Paratrechina bourbonica","Paratrechina bourbonica"
"1817","HawaiiIsland","HawaiiIsland_01","Paratrechina bourbonica","Paratrechina bourbonica"
"1818","HawaiiIsland","HawaiiIsland_01","Paratrechina bourbonica","Paratrechina bourbonica"
"1819","HawaiiIsland","HawaiiIsland_01","Paratrechina bourbonica","Paratrechina bourbonica"
"1820","HawaiiIsland","HawaiiIsland_01","Ilburnia coprosmicola","Ilburnia coprosmicola"
"1821","HawaiiIsland","HawaiiIsland_01","Heteropsylla cubana","Heteropsylla cubana"
"1822","HawaiiIsland","HawaiiIsland_01","Heteropsylla cubana","Heteropsylla cubana"
"1823","HawaiiIsland","HawaiiIsland_01","Carposina achroana","Carposina achroana"
"1824","HawaiiIsland","HawaiiIsland_01","Nesomimesa hawaiiensis","Nesomimesa hawaiiensis"
"1825","HawaiiIsland","HawaiiIsland_01","Phytoseius hawaiiensis","Phytoseius hawaiiensis"
"1826","HawaiiIsland","HawaiiIsland_01","Phytoseius hawaiiensis","Phytoseius hawaiiensis"
"1827","HawaiiIsland","HawaiiIsland_01","Cis insulicola","Cis insulicola"
"1828","HawaiiIsland","HawaiiIsland_01","Metaphycus anneckei","Metaphycus anneckei"
"1829","HawaiiIsland","HawaiiIsland_01","Plagithmysus laticollis","Plagithmysus laticollis"
